miRNA_identifier,description,symbol,miRNA_length,miRNA_chr,mirna_start,mirna_end,miRNA_strand,miRNA_source,trait,QTL_id_UMD31,QTL_chr
ENSBTAT00000042212-UMD3.1.1,bta-mir-326 [Source:miRBase;Acc:MI0009799],bta-mir-326,95,Chr15,55314009,55314103,-1,Ensembl93,Docosahexaenoic acid content,19766,Chr15
ENSBTAT00000042212-UMD3.1.1,bta-mir-326 [Source:miRBase;Acc:MI0009799],bta-mir-326,95,Chr15,55314009,55314103,-1,Ensembl93,Muscle iron content,24053,Chr15
ENSBTAT00000042212-UMD3.1.1,bta-mir-326 [Source:miRBase;Acc:MI0009799],bta-mir-326,95,Chr15,55314009,55314103,-1,Ensembl93,Tridecylic acid content,19626,Chr15
ENSBTAT00000042212-UMD3.1.1,bta-mir-326 [Source:miRBase;Acc:MI0009799],bta-mir-326,95,Chr15,55314009,55314103,-1,Ensembl93,Milk capric acid content,172151,Chr15
ENSBTAT00000042215-UMD3.1.1,bta-mir-30f [Source:miRBase;Acc:MI0009795],bta-mir-30f,84,Chr9,10730929,10731012,-1,Ensembl93,Basophil number,213401,Chr9
ENSBTAT00000042215-UMD3.1.1,bta-mir-30f [Source:miRBase;Acc:MI0009795],bta-mir-30f,84,Chr9,10730929,10731012,-1,Ensembl93,Eosinophil number,213413,Chr9
ENSBTAT00000042215-UMD3.1.1,bta-mir-30f [Source:miRBase;Acc:MI0009795],bta-mir-30f,84,Chr9,10730929,10731012,-1,Ensembl93,Average daily gain,167132,Chr9
ENSBTAT00000042218-UMD3.1.1,bta-mir-181c [Source:miRBase;Acc:MI0005032],bta-mir-181c,97,Chr7,12915072,12915168,1,Ensembl93,Calving ease,126857,Chr7
ENSBTAT00000042218-UMD3.1.1,bta-mir-181c [Source:miRBase;Acc:MI0005032],bta-mir-181c,97,Chr7,12915072,12915168,1,Ensembl93,Stillbirth,126858,Chr7
ENSBTAT00000042218-UMD3.1.1,bta-mir-181c [Source:miRBase;Acc:MI0005032],bta-mir-181c,97,Chr7,12915072,12915168,1,Ensembl93,Stillbirth,30503,Chr7
ENSBTAT00000042218-UMD3.1.1,bta-mir-181c [Source:miRBase;Acc:MI0005032],bta-mir-181c,97,Chr7,12915072,12915168,1,Ensembl93,Milk lauroleic acid content,56325,Chr7
ENSBTAT00000042218-UMD3.1.1,bta-mir-181c [Source:miRBase;Acc:MI0005032],bta-mir-181c,97,Chr7,12915072,12915168,1,Ensembl93,Milk myristoleic acid content,56326,Chr7
ENSBTAT00000042218-UMD3.1.1,bta-mir-181c [Source:miRBase;Acc:MI0005032],bta-mir-181c,97,Chr7,12915072,12915168,1,Ensembl93,Milk oleic acid content,56327,Chr7
ENSBTAT00000042218-UMD3.1.1,bta-mir-181c [Source:miRBase;Acc:MI0005032],bta-mir-181c,97,Chr7,12915072,12915168,1,Ensembl93,Milk decenoic acid content,56383,Chr7
ENSBTAT00000042220-UMD3.1.1,bta-mir-181a-2 [Source:miRBase;Acc:MI0004757],bta-mir-181a-2,110,Chr11,95709411,95709520,1,Ensembl93,Calving ease (maternal),106498,Chr11
ENSBTAT00000042220-UMD3.1.1,bta-mir-181a-2 [Source:miRBase;Acc:MI0004757],bta-mir-181a-2,110,Chr11,95709411,95709520,1,Ensembl93,Stillbirth (maternal),126868,Chr11
ENSBTAT00000042220-UMD3.1.1,bta-mir-181a-2 [Source:miRBase;Acc:MI0004757],bta-mir-181a-2,110,Chr11,95709411,95709520,1,Ensembl93,Anti-MÃ¼llerian hormone level,179349,Chr11
ENSBTAT00000042220-UMD3.1.1,bta-mir-181a-2 [Source:miRBase;Acc:MI0004757],bta-mir-181a-2,110,Chr11,95709411,95709520,1,Ensembl93,Ketosis,179643,Chr11
ENSBTAT00000042220-UMD3.1.1,bta-mir-181a-2 [Source:miRBase;Acc:MI0004757],bta-mir-181a-2,110,Chr11,95709411,95709520,1,Ensembl93,Ketosis,179668,Chr11
ENSBTAT00000042220-UMD3.1.1,bta-mir-181a-2 [Source:miRBase;Acc:MI0004757],bta-mir-181a-2,110,Chr11,95709411,95709520,1,Ensembl93,Ketosis,179904,Chr11
ENSBTAT00000042220-UMD3.1.1,bta-mir-181a-2 [Source:miRBase;Acc:MI0004757],bta-mir-181a-2,110,Chr11,95709411,95709520,1,Ensembl93,Ketosis,179941,Chr11
ENSBTAT00000042220-UMD3.1.1,bta-mir-181a-2 [Source:miRBase;Acc:MI0004757],bta-mir-181a-2,110,Chr11,95709411,95709520,1,Ensembl93,Milk butyric acid content,56615,Chr11
ENSBTAT00000042220-UMD3.1.1,bta-mir-181a-2 [Source:miRBase;Acc:MI0004757],bta-mir-181a-2,110,Chr11,95709411,95709520,1,Ensembl93,Milk caproic acid content,56616,Chr11
ENSBTAT00000042221-UMD3.1.1,bta-mir-346 [Source:miRBase;Acc:MI0009810],bta-mir-346,95,Chr28,41329055,41329149,-1,Ensembl93,Shear force,20831,Chr28
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk capric acid content,56650,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk decenoic acid content,56651,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk lauroleic acid content,56652,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk myristoleic acid content,56653,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk palmitoleic acid content,56654,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk capric acid content,56582,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk myristic acid content,56583,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk palmitic acid content,56584,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk decenoic acid content,56585,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk lauroleic acid content,56586,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk myristoleic acid content,56587,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk palmitoleic acid content,56588,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk caprylic acid content,172192,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk capric acid content,172193,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk lauric acid content,172194,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk myristic acid content,172195,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk myristoleic acid content,172196,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk palmitic acid content,172197,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk palmitoleic acid content,172198,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk stearic acid content,172199,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk C14 index,172200,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk C16 index,172201,Chr26
ENSBTAT00000042222-UMD3.1.1,bta-mir-107 [Source:miRBase;Acc:MI0005006],bta-mir-107,87,Chr26,11287990,11288076,-1,Ensembl93,Milk C18 index,172202,Chr26
ENSBTAT00000042223-UMD3.1.1,bta-mir-125a [Source:miRBase;Acc:MI0004752],bta-mir-125a,86,Chr18,58015535,58015620,1,Ensembl93,Calving ease,30539,Chr18
ENSBTAT00000042223-UMD3.1.1,bta-mir-125a [Source:miRBase;Acc:MI0004752],bta-mir-125a,86,Chr18,58015535,58015620,1,Ensembl93,Feet and leg conformation,156861,Chr18
ENSBTAT00000042223-UMD3.1.1,bta-mir-125a [Source:miRBase;Acc:MI0004752],bta-mir-125a,86,Chr18,58015535,58015620,1,Ensembl93,Dry matter intake,154694,Chr18
ENSBTAT00000042223-UMD3.1.1,bta-mir-125a [Source:miRBase;Acc:MI0004752],bta-mir-125a,86,Chr18,58015535,58015620,1,Ensembl93,Somatic cell count,154816,Chr18
ENSBTAT00000042223-UMD3.1.1,bta-mir-125a [Source:miRBase;Acc:MI0004752],bta-mir-125a,86,Chr18,58015535,58015620,1,Ensembl93,Calving to conception interval,126878,Chr18
ENSBTAT00000042223-UMD3.1.1,bta-mir-125a [Source:miRBase;Acc:MI0004752],bta-mir-125a,86,Chr18,58015535,58015620,1,Ensembl93,Interval from first to last insemination,126879,Chr18
ENSBTAT00000042223-UMD3.1.1,bta-mir-125a [Source:miRBase;Acc:MI0004752],bta-mir-125a,86,Chr18,58015535,58015620,1,Ensembl93,Calving ease,30540,Chr18
ENSBTAT00000042223-UMD3.1.1,bta-mir-125a [Source:miRBase;Acc:MI0004752],bta-mir-125a,86,Chr18,58015535,58015620,1,Ensembl93,Calving ease (maternal),126880,Chr18
ENSBTAT00000042223-UMD3.1.1,bta-mir-125a [Source:miRBase;Acc:MI0004752],bta-mir-125a,86,Chr18,58015535,58015620,1,Ensembl93,Calf size,30544,Chr18
ENSBTAT00000042223-UMD3.1.1,bta-mir-125a [Source:miRBase;Acc:MI0004752],bta-mir-125a,86,Chr18,58015535,58015620,1,Ensembl93,Calf size,30545,Chr18
ENSBTAT00000042223-UMD3.1.1,bta-mir-125a [Source:miRBase;Acc:MI0004752],bta-mir-125a,86,Chr18,58015535,58015620,1,Ensembl93,Calving ease,126876,Chr18
ENSBTAT00000042223-UMD3.1.1,bta-mir-125a [Source:miRBase;Acc:MI0004752],bta-mir-125a,86,Chr18,58015535,58015620,1,Ensembl93,Stillbirth,126877,Chr18
ENSBTAT00000042223-UMD3.1.1,bta-mir-125a [Source:miRBase;Acc:MI0004752],bta-mir-125a,86,Chr18,58015535,58015620,1,Ensembl93,M. paratuberculosis susceptibility,169920,Chr18
ENSBTAT00000042223-UMD3.1.1,bta-mir-125a [Source:miRBase;Acc:MI0004752],bta-mir-125a,86,Chr18,58015535,58015620,1,Ensembl93,Stillbirth,30543,Chr18
ENSBTAT00000042223-UMD3.1.1,bta-mir-125a [Source:miRBase;Acc:MI0004752],bta-mir-125a,86,Chr18,58015535,58015620,1,Ensembl93,Birth index,30536,Chr18
ENSBTAT00000042224-UMD3.1.1,bta-mir-411a [Source:miRBase;Acc:MI0009826],bta-mir-411a,82,Chr21,67563098,67563179,1,Ensembl93,Sire conception rate,124004,Chr21
ENSBTAT00000042225-UMD3.1.1,bta-mir-27b [Source:miRBase;Acc:MI0004760],bta-mir-27b,97,Chr8,83009823,83009919,1,Ensembl93,Milk capric acid content,56336,Chr8
ENSBTAT00000042225-UMD3.1.1,bta-mir-27b [Source:miRBase;Acc:MI0004760],bta-mir-27b,97,Chr8,83009823,83009919,1,Ensembl93,Milk myristic acid content,56337,Chr8
ENSBTAT00000042225-UMD3.1.1,bta-mir-27b [Source:miRBase;Acc:MI0004760],bta-mir-27b,97,Chr8,83009823,83009919,1,Ensembl93,Milk stearic acid content,211535,Chr8
ENSBTAT00000042225-UMD3.1.1,bta-mir-27b [Source:miRBase;Acc:MI0004760],bta-mir-27b,97,Chr8,83009823,83009919,1,Ensembl93,Milk myristic acid content,211536,Chr8
ENSBTAT00000042225-UMD3.1.1,bta-mir-27b [Source:miRBase;Acc:MI0004760],bta-mir-27b,97,Chr8,83009823,83009919,1,Ensembl93,Milk conjugated linoleic acid content,211537,Chr8
ENSBTAT00000042225-UMD3.1.1,bta-mir-27b [Source:miRBase;Acc:MI0004760],bta-mir-27b,97,Chr8,83009823,83009919,1,Ensembl93,Milk myristic acid content,172098,Chr8
ENSBTAT00000042225-UMD3.1.1,bta-mir-27b [Source:miRBase;Acc:MI0004760],bta-mir-27b,97,Chr8,83009823,83009919,1,Ensembl93,Milk conjugated linoleic acid content,172099,Chr8
ENSBTAT00000042225-UMD3.1.1,bta-mir-27b [Source:miRBase;Acc:MI0004760],bta-mir-27b,97,Chr8,83009823,83009919,1,Ensembl93,Milk stearic acid content,172100,Chr8
ENSBTAT00000042226-UMD3.1.1,bta-mir-18a [Source:miRBase;Acc:MI0004740],bta-mir-18a,72,Chr12,66226696,66226767,1,Ensembl93,Myristoleic acid content,31771,Chr12
ENSBTAT00000042228-UMD3.1.1,bta-mir-181a-1 [Source:miRBase;Acc:MI0010484],bta-mir-181a-1,110,Chr16,79685932,79686041,-1,Ensembl93,Somatic cell score,122067,Chr16
ENSBTAT00000042228-UMD3.1.1,bta-mir-181a-1 [Source:miRBase;Acc:MI0010484],bta-mir-181a-1,110,Chr16,79685932,79686041,-1,Ensembl93,Residual gain,213216,Chr16
ENSBTAT00000042229-UMD3.1.1,bta-mir-26b [Source:miRBase;Acc:MI0004745],bta-mir-26b,85,Chr2,107133394,107133478,1,Ensembl93,Milk fever,213345,Chr2
ENSBTAT00000042229-UMD3.1.1,bta-mir-26b [Source:miRBase;Acc:MI0004745],bta-mir-26b,85,Chr2,107133394,107133478,1,Ensembl93,Milk oleic acid content,56590,Chr2
ENSBTAT00000042229-UMD3.1.1,bta-mir-26b [Source:miRBase;Acc:MI0004745],bta-mir-26b,85,Chr2,107133394,107133478,1,Ensembl93,Bovine respiratory disease susceptibility,95656,Chr2
ENSBTAT00000042229-UMD3.1.1,bta-mir-26b [Source:miRBase;Acc:MI0004745],bta-mir-26b,85,Chr2,107133394,107133478,1,Ensembl93,Milk lauric acid content,172069,Chr2
ENSBTAT00000042229-UMD3.1.1,bta-mir-26b [Source:miRBase;Acc:MI0004745],bta-mir-26b,85,Chr2,107133394,107133478,1,Ensembl93,Milk pentadecylic acid content,172070,Chr2
ENSBTAT00000042229-UMD3.1.1,bta-mir-26b [Source:miRBase;Acc:MI0004745],bta-mir-26b,85,Chr2,107133394,107133478,1,Ensembl93,Milk palmitic acid content,172071,Chr2
ENSBTAT00000042229-UMD3.1.1,bta-mir-26b [Source:miRBase;Acc:MI0004745],bta-mir-26b,85,Chr2,107133394,107133478,1,Ensembl93,Milk oleic acid content,172072,Chr2
ENSBTAT00000042230-UMD3.1.1,bta-mir-122 [Source:miRBase;Acc:MI0005063],bta-mir-122,85,Chr24,58095642,58095726,1,Ensembl93,Fat thickness at the 12th rib,122450,Chr24
ENSBTAT00000042231-UMD3.1.1,bta-mir-148b [Source:miRBase;Acc:MI0005030],bta-mir-148b,90,Chr5,25849764,25849853,-1,Ensembl93,Teat length,214866,Chr5
ENSBTAT00000042231-UMD3.1.1,bta-mir-148b [Source:miRBase;Acc:MI0005030],bta-mir-148b,90,Chr5,25849764,25849853,-1,Ensembl93,Intramuscular fat,22866,Chr5
ENSBTAT00000042232-UMD3.1.1,bta-let-7d [Source:miRBase;Acc:MI0005026],bta-let-7d,87,Chr8,86887431,86887517,1,Ensembl93,Calving index,30504,Chr8
ENSBTAT00000042232-UMD3.1.1,bta-let-7d [Source:miRBase;Acc:MI0005026],bta-let-7d,87,Chr8,86887431,86887517,1,Ensembl93,Milk capric acid content,56336,Chr8
ENSBTAT00000042232-UMD3.1.1,bta-let-7d [Source:miRBase;Acc:MI0005026],bta-let-7d,87,Chr8,86887431,86887517,1,Ensembl93,Milk myristic acid content,56337,Chr8
ENSBTAT00000042232-UMD3.1.1,bta-let-7d [Source:miRBase;Acc:MI0005026],bta-let-7d,87,Chr8,86887431,86887517,1,Ensembl93,Milk stearic acid content,211535,Chr8
ENSBTAT00000042232-UMD3.1.1,bta-let-7d [Source:miRBase;Acc:MI0005026],bta-let-7d,87,Chr8,86887431,86887517,1,Ensembl93,Milk myristic acid content,211536,Chr8
ENSBTAT00000042232-UMD3.1.1,bta-let-7d [Source:miRBase;Acc:MI0005026],bta-let-7d,87,Chr8,86887431,86887517,1,Ensembl93,Milk conjugated linoleic acid content,211537,Chr8
ENSBTAT00000042232-UMD3.1.1,bta-let-7d [Source:miRBase;Acc:MI0005026],bta-let-7d,87,Chr8,86887431,86887517,1,Ensembl93,Milk myristic acid content,172098,Chr8
ENSBTAT00000042232-UMD3.1.1,bta-let-7d [Source:miRBase;Acc:MI0005026],bta-let-7d,87,Chr8,86887431,86887517,1,Ensembl93,Milk conjugated linoleic acid content,172099,Chr8
ENSBTAT00000042232-UMD3.1.1,bta-let-7d [Source:miRBase;Acc:MI0005026],bta-let-7d,87,Chr8,86887431,86887517,1,Ensembl93,Milk stearic acid content,172100,Chr8
ENSBTAT00000042233-UMD3.1.1,bta-mir-205 [Source:miRBase;Acc:MI0004759],bta-mir-205,69,Chr16,75799966,75800034,-1,Ensembl93,Feed efficiency,213167,Chr16
ENSBTAT00000042233-UMD3.1.1,bta-mir-205 [Source:miRBase;Acc:MI0004759],bta-mir-205,69,Chr16,75799966,75800034,-1,Ensembl93,Residual gain,213216,Chr16
ENSBTAT00000042235-UMD3.1.1,bta-mir-34b [Source:miRBase;Acc:MI0004763],bta-mir-34b,84,Chr15,22134725,22134808,1,Ensembl93,Tridecylic acid content,19626,Chr15
ENSBTAT00000042236-UMD3.1.1,bta-mir-145 [Source:miRBase;Acc:MI0004756],bta-mir-145,88,Chr7,62810733,62810820,1,Ensembl93,Milk myristic acid content,56328,Chr7
ENSBTAT00000042236-UMD3.1.1,bta-mir-145 [Source:miRBase;Acc:MI0004756],bta-mir-145,88,Chr7,62810733,62810820,1,Ensembl93,Milk stearic acid content,56329,Chr7
ENSBTAT00000042236-UMD3.1.1,bta-mir-145 [Source:miRBase;Acc:MI0004756],bta-mir-145,88,Chr7,62810733,62810820,1,Ensembl93,Milk lauroleic acid content,56330,Chr7
ENSBTAT00000042236-UMD3.1.1,bta-mir-145 [Source:miRBase;Acc:MI0004756],bta-mir-145,88,Chr7,62810733,62810820,1,Ensembl93,Milk myristoleic acid content,56331,Chr7
ENSBTAT00000042236-UMD3.1.1,bta-mir-145 [Source:miRBase;Acc:MI0004756],bta-mir-145,88,Chr7,62810733,62810820,1,Ensembl93,Cold tolerance,31181,Chr7
ENSBTAT00000042238-UMD3.1.1,bta-mir-139 [Source:miRBase;Acc:MI0005009],bta-mir-139,68,Chr15,52956182,52956249,-1,Ensembl93,Body weight (birth),213411,Chr15
ENSBTAT00000042238-UMD3.1.1,bta-mir-139 [Source:miRBase;Acc:MI0005009],bta-mir-139,68,Chr15,52956182,52956249,-1,Ensembl93,Milk yield,156720,Chr15
ENSBTAT00000042238-UMD3.1.1,bta-mir-139 [Source:miRBase;Acc:MI0005009],bta-mir-139,68,Chr15,52956182,52956249,-1,Ensembl93,Milk phosphorus content,180258,Chr15
ENSBTAT00000042238-UMD3.1.1,bta-mir-139 [Source:miRBase;Acc:MI0005009],bta-mir-139,68,Chr15,52956182,52956249,-1,Ensembl93,Milk lactose content,180259,Chr15
ENSBTAT00000042238-UMD3.1.1,bta-mir-139 [Source:miRBase;Acc:MI0005009],bta-mir-139,68,Chr15,52956182,52956249,-1,Ensembl93,Tridecylic acid content,19626,Chr15
ENSBTAT00000042238-UMD3.1.1,bta-mir-139 [Source:miRBase;Acc:MI0005009],bta-mir-139,68,Chr15,52956182,52956249,-1,Ensembl93,Milk capric acid content,172151,Chr15
ENSBTAT00000042239-UMD3.1.1,bta-mir-20a [Source:miRBase;Acc:MI0004741],bta-mir-20a,71,Chr12,66227005,66227075,1,Ensembl93,Myristoleic acid content,31771,Chr12
ENSBTAT00000042240-UMD3.1.1,bta-let-7g [Source:miRBase;Acc:MI0005051],bta-let-7g,83,Chr22,49189340,49189422,1,Ensembl93,Milking speed,158277,Chr22
ENSBTAT00000042240-UMD3.1.1,bta-let-7g [Source:miRBase;Acc:MI0005051],bta-let-7g,83,Chr22,49189340,49189422,1,Ensembl93,Milking speed,158278,Chr22
ENSBTAT00000042240-UMD3.1.1,bta-let-7g [Source:miRBase;Acc:MI0005051],bta-let-7g,83,Chr22,49189340,49189422,1,Ensembl93,Milking speed,158279,Chr22
ENSBTAT00000042242-UMD3.1.1,,,83,Chr10,21369591,21369673,1,Ensembl93,Longissimus muscle area,24704,Chr10
ENSBTAT00000042242-UMD3.1.1,,,83,Chr10,21369591,21369673,1,Ensembl93,Maturity rate,65490,Chr10
ENSBTAT00000042242-UMD3.1.1,,,83,Chr10,21369591,21369673,1,Ensembl93,Maturity rate,65491,Chr10
ENSBTAT00000042242-UMD3.1.1,,,83,Chr10,21369591,21369673,1,Ensembl93,Maturity rate,65492,Chr10
ENSBTAT00000042242-UMD3.1.1,,,83,Chr10,21369591,21369673,1,Ensembl93,Maturity rate,65493,Chr10
ENSBTAT00000042242-UMD3.1.1,,,83,Chr10,21369591,21369673,1,Ensembl93,Maturity rate,65487,Chr10
ENSBTAT00000042242-UMD3.1.1,,,83,Chr10,21369591,21369673,1,Ensembl93,Maturity rate,65488,Chr10
ENSBTAT00000042242-UMD3.1.1,,,83,Chr10,21369591,21369673,1,Ensembl93,Maturity rate,65489,Chr10
ENSBTAT00000042242-UMD3.1.1,,,83,Chr10,21369591,21369673,1,Ensembl93,Maturity rate,65486,Chr10
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk caprylic acid content,172118,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk capric acid content,172119,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk myristic acid content,172120,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk myristoleic acid content,172121,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk pentadecylic acid content,172122,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk palmitic acid content,172123,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk palmitoleic acid content,172124,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk oleic acid content,172125,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk linoleic acid content,172126,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk linolenic acid content,172127,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk conjugated linoleic acid content,172128,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk C14 index,172129,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk C16 index,172130,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk C18 index,172131,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk palmitic acid content,211550,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk palmitoleic acid content,211551,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk oleic acid content,211552,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk linoleic acid content,211553,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk conjugated linoleic acid content,211554,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk myristic acid content,211555,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk capric acid content,211556,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk C14 index,211557,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk myristoleic acid content,211558,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk pentadecylic acid content,211559,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk C18 index,211560,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk linolenic acid content,211561,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk caprylic acid content,211562,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk C16 index,211563,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,305-day milk yield,121637,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,305-day milk yield,121638,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Feet and leg conformation,156852,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Residual feed intake,56461,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk cholesterol content,181801,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk yield,181811,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk fat yield,181821,Chr14
ENSBTAT00000042244-UMD3.1.1,,,80,Chr14,4030315,4030394,1,Ensembl93,Milk myristic acid content,195283,Chr14
