index,chr,end,gene_id,start,strand,gene_description,index,miRNA_identifier,description,symbol,miRNA_length,miRNA_chr,mirna_start,mirna_end,miRNA_strand,miRNA_source,trait,QTL_id_UMD31,QTL_chr
3299,13,59510393.0,ENSBTAG00000015362,59425467.0,1.0,bone morphogenetic protein 7 [Source:VGNC Symbol;Acc:VGNC:26522],4553,ENSBTAT00000061889,bta-mir-2307 [Source:miRBase;Acc:MI0011320],bta-mir-2307,69,13,59489950,59490018,1,Ensembl93,Calving ease,30524,Chr13
3299,13,59510393.0,ENSBTAG00000015362,59425467.0,1.0,bone morphogenetic protein 7 [Source:VGNC Symbol;Acc:VGNC:26522],4554,ENSBTAT00000061889,bta-mir-2307 [Source:miRBase;Acc:MI0011320],bta-mir-2307,69,13,59489950,59490018,1,Ensembl93,Calf size,30527,Chr13
3299,13,59510393.0,ENSBTAG00000015362,59425467.0,1.0,bone morphogenetic protein 7 [Source:VGNC Symbol;Acc:VGNC:26522],4555,ENSBTAT00000061889,bta-mir-2307 [Source:miRBase;Acc:MI0011320],bta-mir-2307,69,13,59489950,59490018,1,Ensembl93,Udder swelling score,106605,Chr13
3299,13,59510393.0,ENSBTAG00000015362,59425467.0,1.0,bone morphogenetic protein 7 [Source:VGNC Symbol;Acc:VGNC:26522],4556,ENSBTAT00000061889,bta-mir-2307 [Source:miRBase;Acc:MI0011320],bta-mir-2307,69,13,59489950,59490018,1,Ensembl93,Clinical mastitis,164911,Chr13
3299,13,59510393.0,ENSBTAG00000015362,59425467.0,1.0,bone morphogenetic protein 7 [Source:VGNC Symbol;Acc:VGNC:26522],4557,ENSBTAT00000061889,bta-mir-2307 [Source:miRBase;Acc:MI0011320],bta-mir-2307,69,13,59489950,59490018,1,Ensembl93,Milk caproic acid content,56617,Chr13
3299,13,59510393.0,ENSBTAG00000015362,59425467.0,1.0,bone morphogenetic protein 7 [Source:VGNC Symbol;Acc:VGNC:26522],4558,ENSBTAT00000061889,bta-mir-2307 [Source:miRBase;Acc:MI0011320],bta-mir-2307,69,13,59489950,59490018,1,Ensembl93,Milk caprylic acid content,56618,Chr13
3299,13,59510393.0,ENSBTAG00000015362,59425467.0,1.0,bone morphogenetic protein 7 [Source:VGNC Symbol;Acc:VGNC:26522],4559,ENSBTAT00000061889,bta-mir-2307 [Source:miRBase;Acc:MI0011320],bta-mir-2307,69,13,59489950,59490018,1,Ensembl93,Milk capric acid content,56619,Chr13
3299,13,59510393.0,ENSBTAG00000015362,59425467.0,1.0,bone morphogenetic protein 7 [Source:VGNC Symbol;Acc:VGNC:26522],4560,ENSBTAT00000061889,bta-mir-2307 [Source:miRBase;Acc:MI0011320],bta-mir-2307,69,13,59489950,59490018,1,Ensembl93,Milk caproic acid content,56345,Chr13
3299,13,59510393.0,ENSBTAG00000015362,59425467.0,1.0,bone morphogenetic protein 7 [Source:VGNC Symbol;Acc:VGNC:26522],4561,ENSBTAT00000061889,bta-mir-2307 [Source:miRBase;Acc:MI0011320],bta-mir-2307,69,13,59489950,59490018,1,Ensembl93,Milk caprylic acid content,56346,Chr13
3299,13,59510393.0,ENSBTAG00000015362,59425467.0,1.0,bone morphogenetic protein 7 [Source:VGNC Symbol;Acc:VGNC:26522],4562,ENSBTAT00000061889,bta-mir-2307 [Source:miRBase;Acc:MI0011320],bta-mir-2307,69,13,59489950,59490018,1,Ensembl93,Milk capric acid content,56347,Chr13
3299,13,59510393.0,ENSBTAG00000015362,59425467.0,1.0,bone morphogenetic protein 7 [Source:VGNC Symbol;Acc:VGNC:26522],4563,ENSBTAT00000061889,bta-mir-2307 [Source:miRBase;Acc:MI0011320],bta-mir-2307,69,13,59489950,59490018,1,Ensembl93,Milk myristoleic acid content,56348,Chr13
3299,13,59510393.0,ENSBTAG00000015362,59425467.0,1.0,bone morphogenetic protein 7 [Source:VGNC Symbol;Acc:VGNC:26522],4564,ENSBTAT00000061889,bta-mir-2307 [Source:miRBase;Acc:MI0011320],bta-mir-2307,69,13,59489950,59490018,1,Ensembl93,Milk palmitoleic acid content,56349,Chr13
3404,13,64912758.0,ENSBTAG00000003512,64888625.0,1.0,myosin heavy chain 7B [Source:VGNC Symbol;Acc:VGNC:50024],539,ENSBTAT00000042328,bta-mir-499 [Source:miRBase;Acc:MI0004750],bta-mir-499,103,13,64900480,64900582,1,Ensembl93,Milk caprylic acid content,211548,Chr13
3404,13,64912758.0,ENSBTAG00000003512,64888625.0,1.0,myosin heavy chain 7B [Source:VGNC Symbol;Acc:VGNC:50024],540,ENSBTAT00000042328,bta-mir-499 [Source:miRBase;Acc:MI0004750],bta-mir-499,103,13,64900480,64900582,1,Ensembl93,Milk capric acid content,211549,Chr13
3404,13,64912758.0,ENSBTAG00000003512,64888625.0,1.0,myosin heavy chain 7B [Source:VGNC Symbol;Acc:VGNC:50024],541,ENSBTAT00000042328,bta-mir-499 [Source:miRBase;Acc:MI0004750],bta-mir-499,103,13,64900480,64900582,1,Ensembl93,Milk capric acid content,172117,Chr13
3404,13,64912758.0,ENSBTAG00000003512,64888625.0,1.0,myosin heavy chain 7B [Source:VGNC Symbol;Acc:VGNC:50024],542,ENSBTAT00000042328,bta-mir-499 [Source:miRBase;Acc:MI0004750],bta-mir-499,103,13,64900480,64900582,1,Ensembl93,Scrotal circumference,119789,Chr13
3404,13,64912758.0,ENSBTAG00000003512,64888625.0,1.0,myosin heavy chain 7B [Source:VGNC Symbol;Acc:VGNC:50024],543,ENSBTAT00000042328,bta-mir-499 [Source:miRBase;Acc:MI0004750],bta-mir-499,103,13,64900480,64900582,1,Ensembl93,Birth index,30522,Chr13
3404,13,64912758.0,ENSBTAG00000003512,64888625.0,1.0,myosin heavy chain 7B [Source:VGNC Symbol;Acc:VGNC:50024],544,ENSBTAT00000042328,bta-mir-499 [Source:miRBase;Acc:MI0004750],bta-mir-499,103,13,64900480,64900582,1,Ensembl93,Milk caproic acid content,56617,Chr13
3404,13,64912758.0,ENSBTAG00000003512,64888625.0,1.0,myosin heavy chain 7B [Source:VGNC Symbol;Acc:VGNC:50024],545,ENSBTAT00000042328,bta-mir-499 [Source:miRBase;Acc:MI0004750],bta-mir-499,103,13,64900480,64900582,1,Ensembl93,Milk caprylic acid content,56618,Chr13
3404,13,64912758.0,ENSBTAG00000003512,64888625.0,1.0,myosin heavy chain 7B [Source:VGNC Symbol;Acc:VGNC:50024],546,ENSBTAT00000042328,bta-mir-499 [Source:miRBase;Acc:MI0004750],bta-mir-499,103,13,64900480,64900582,1,Ensembl93,Milk capric acid content,56619,Chr13
3404,13,64912758.0,ENSBTAG00000003512,64888625.0,1.0,myosin heavy chain 7B [Source:VGNC Symbol;Acc:VGNC:50024],547,ENSBTAT00000042328,bta-mir-499 [Source:miRBase;Acc:MI0004750],bta-mir-499,103,13,64900480,64900582,1,Ensembl93,Milk caproic acid content,56345,Chr13
3404,13,64912758.0,ENSBTAG00000003512,64888625.0,1.0,myosin heavy chain 7B [Source:VGNC Symbol;Acc:VGNC:50024],548,ENSBTAT00000042328,bta-mir-499 [Source:miRBase;Acc:MI0004750],bta-mir-499,103,13,64900480,64900582,1,Ensembl93,Milk caprylic acid content,56346,Chr13
3404,13,64912758.0,ENSBTAG00000003512,64888625.0,1.0,myosin heavy chain 7B [Source:VGNC Symbol;Acc:VGNC:50024],549,ENSBTAT00000042328,bta-mir-499 [Source:miRBase;Acc:MI0004750],bta-mir-499,103,13,64900480,64900582,1,Ensembl93,Milk capric acid content,56347,Chr13
3404,13,64912758.0,ENSBTAG00000003512,64888625.0,1.0,myosin heavy chain 7B [Source:VGNC Symbol;Acc:VGNC:50024],550,ENSBTAT00000042328,bta-mir-499 [Source:miRBase;Acc:MI0004750],bta-mir-499,103,13,64900480,64900582,1,Ensembl93,Milk myristoleic acid content,56348,Chr13
3404,13,64912758.0,ENSBTAG00000003512,64888625.0,1.0,myosin heavy chain 7B [Source:VGNC Symbol;Acc:VGNC:50024],551,ENSBTAT00000042328,bta-mir-499 [Source:miRBase;Acc:MI0004750],bta-mir-499,103,13,64900480,64900582,1,Ensembl93,Milk palmitoleic acid content,56349,Chr13
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8112,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk fat yield,177639,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8113,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk fat yield,177640,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8114,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk fat yield,177713,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8115,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk fat yield,177743,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8116,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Hemoglobin,213428,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8117,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Red blood cell number,213483,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8118,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk yield,177629,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8119,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk yield,177632,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8120,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk yield,177638,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8121,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk fat yield,177643,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8122,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk fat yield,177644,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8123,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk fat yield,177647,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8124,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk yield,177666,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8125,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk yield,177708,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8126,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk alpha-lactalbumin percentage,140190,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8127,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk beta-casein percentage,140191,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8128,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk caprylic acid content,172118,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8129,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk capric acid content,172119,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8130,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk myristic acid content,172120,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8131,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk myristoleic acid content,172121,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8132,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk pentadecylic acid content,172122,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8133,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk palmitic acid content,172123,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8134,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk palmitoleic acid content,172124,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8135,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk oleic acid content,172125,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8136,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk linoleic acid content,172126,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8137,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk linolenic acid content,172127,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8138,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk conjugated linoleic acid content,172128,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8139,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk C14 index,172129,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8140,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk C16 index,172130,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8141,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk C18 index,172131,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8142,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk palmitic acid content,211550,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8143,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk palmitoleic acid content,211551,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8144,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk oleic acid content,211552,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8145,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk linoleic acid content,211553,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8146,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk conjugated linoleic acid content,211554,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8147,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk myristic acid content,211555,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8148,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk capric acid content,211556,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8149,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk C14 index,211557,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8150,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk myristoleic acid content,211558,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8151,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk pentadecylic acid content,211559,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8152,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk C18 index,211560,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8153,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk linolenic acid content,211561,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8154,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk caprylic acid content,211562,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8155,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk C16 index,211563,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8156,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,305-day milk yield,121637,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8157,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,305-day milk yield,121638,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8158,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk palmitic acid content,200839,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8159,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk palmitoleic acid content,206188,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8160,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk oleic acid content,206189,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8161,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk linoleic acid content,206190,Chr14
3613,14,1600378.0,ENSBTAG00000007186,1563865.0,1.0,Rho GTPase activating protein 39 [Source:VGNC Symbol;Acc:VGNC:26094],8162,ENSBTAT00000062911,bta-mir-2308 [Source:miRBase;Acc:MI0011321],bta-mir-2308,69,14,1566933,1567001,1,Ensembl93,Milk conjugated linoleic acid content,206191,Chr14
3651,14,2088261.0,ENSBTAG00000011922,2054916.0,1.0,plectin [Source:VGNC Symbol;Acc:VGNC:53873],4221,ENSBTAT00000061696,bta-mir-2309 [Source:miRBase;Acc:MI0011322],bta-mir-2309,75,14,2071851,2071925,1,Ensembl93,Milk yield,177629,Chr14
3651,14,2088261.0,ENSBTAG00000011922,2054916.0,1.0,plectin [Source:VGNC Symbol;Acc:VGNC:53873],4222,ENSBTAT00000061696,bta-mir-2309 [Source:miRBase;Acc:MI0011322],bta-mir-2309,75,14,2071851,2071925,1,Ensembl93,Milk yield,177632,Chr14
3651,14,2088261.0,ENSBTAG00000011922,2054916.0,1.0,plectin [Source:VGNC Symbol;Acc:VGNC:53873],4223,ENSBTAT00000061696,bta-mir-2309 [Source:miRBase;Acc:MI0011322],bta-mir-2309,75,14,2071851,2071925,1,Ensembl93,Milk yield,177638,Chr14
3651,14,2088261.0,ENSBTAG00000011922,2054916.0,1.0,plectin [Source:VGNC Symbol;Acc:VGNC:53873],4224,ENSBTAT00000061696,bta-mir-2309 [Source:miRBase;Acc:MI0011322],bta-mir-2309,75,14,2071851,2071925,1,Ensembl93,Milk fat yield,177643,Chr14
3651,14,2088261.0,ENSBTAG00000011922,2054916.0,1.0,plectin [Source:VGNC Symbol;Acc:VGNC:53873],4225,ENSBTAT00000061696,bta-mir-2309 [Source:miRBase;Acc:MI0011322],bta-mir-2309,75,14,2071851,2071925,1,Ensembl93,Milk fat yield,177644,Chr14
